timestamp,mode,heading_error,track_error,altitude_error,waypoint_index
0.0,normal,0.0,0.0,1.0,1.0,0,0
0.05,normal,0.07500000000000001,0.07500000000000001,0.9469669914110089,0.4696699141100893,0,0
0.1,emergency,0.15000000000000002,0.15000000000000002,0.6469669914110089,0.4696699141100893,0,1
0.15000000000000002,emergency,0.22500000000000003,0.22500000000000003,0.5469669914110089,0.4696699141100893,0,1
0.2,emergency,0.30000000000000004,0.30000000000000004,0.746966991411009,0.4696699141100893,0,1
0.25,emergency,0.375,0.375,0.6469669914110089,0.4696699141100894,0,1
0.3,emergency,0.44999999999999996,0.44999999999999996,0.6469669914110089,0.4696699141100895,0,1
0.35,emergency,0.5249999999999999,0.5249999999999999,0.746966991411009,0.4696699141100895,0,1
0.39999999999999997,emergency,0.5999999999999999,0.5999999999999999,0.6469669914110089,0.4696699141100894,0,1
0.44999999999999996,emergency,0.6749999999999998,0.6749999999999998,0.6469669914110089,0.4696699141100895,0,1
0.49999999999999994,emergency,0.7499999999999998,0.7499999999999998,0.7969669914110089,0.4696699141100895,0,1
0.5499999999999999,emergency,0.8,0.8,0.738574052277342,0.48574052277341995,1,1
0.6,emergency,0.8,0.8,0.7328595479208968,0.5285954792089683,2,1
0.65,emergency,0.8,0.8,0.6264857365423663,0.564857365423663,3,1
0.7000000000000001,emergency,0.8,0.8,0.7195938982179115,0.5959389821791157,4,1
0.7500000000000001,emergency,0.8,0.8,0.6122876383367174,0.6228763833671747,5,1
0.8000000000000002,emergency,0.8,0.8,0.6046446609406726,0.6464466094067262,6,1
0.8500000000000002,emergency,0.8,0.8,0.4967243867676919,0.6672438676769188,7,1
0.9000000000000002,emergency,0.8,0.8,0.5885730319472645,0.6857303194726454,8,1
0.9500000000000003,emergency,0.8,0.8,0.48022708289740856,0.7022708289740852,9,1
1.0000000000000002,emergency,0.8,0.8,0.4717157287525381,0.7171572875253809,10,1
1.0500000000000003,emergency,0.8,0.8,0.563062598811941,0.7306259881194104,11,1
1.1000000000000003,emergency,0.8,0.8,0.454287026138671,0.74287026138671,12,1
1.1500000000000004,emergency,0.8,0.8,0.5454049815239461,0.7540498152394617,13,1
1.2000000000000004,emergency,0.8,0.8,0.4364297739604484,0.7642977396044841,14,1
1.2500000000000004,emergency,0.8,0.8,0.5273725830020304,0.7737258300203047,15,1
1.3000000000000005,emergency,0.8,0.8,0.4182428682711831,0.7824286827118315,16,1
